lead_time_log,booking_changes,total_stay,previous_cancellations,adr,deposit_type,market_segment_weight,Cluster,clustering_method,silhouette_score
4.948759890378168,0,2,0,88.77,0,0.35,1,hierarchical,0.7438905122902957
4.727387818712341,1,9,0,124.0,0,0.18,1,hierarchical,0.7438905122902957
0.6931471805599453,0,1,0,107.0,0,0.15,1,hierarchical,0.7438905122902957
4.382026634673881,0,4,0,80.75,0,0.35,1,hierarchical,0.7438905122902957
4.941642422609304,0,13,0,131.36,0,0.35,1,hierarchical,0.7438905122902957
2.3978952727983707,0,2,0,130.0,0,0.35,1,hierarchical,0.7438905122902957
4.605170185988092,0,3,0,118.8,0,0.35,1,hierarchical,0.7438905122902957
4.48863636973214,2,7,0,34.0,0,0.31,1,hierarchical,0.7438905122902957
4.653960350157523,0,6,0,216.89,0,0.35,1,hierarchical,0.7438905122902957
5.521460917862246,0,2,0,200.7,0,0.35,1,hierarchical,0.7438905122902957
1.0986122886681098,0,1,0,96.0,0,0.18,1,hierarchical,0.7438905122902957
5.424950017481403,0,5,0,92.82,0,0.35,1,hierarchical,0.7438905122902957
3.6375861597263857,0,1,0,250.0,0,0.35,1,hierarchical,0.7438905122902957
4.804021044733257,0,2,0,79.2,0,0.35,1,hierarchical,0.7438905122902957
3.295836866004329,0,3,0,44.8,0,0.35,1,hierarchical,0.7438905122902957
1.9459101490553132,0,1,0,88.0,0,0.35,1,hierarchical,0.7438905122902957
4.672828834461906,0,4,0,152.1,0,0.35,1,hierarchical,0.7438905122902957
4.0943445622221,0,2,0,67.5,0,0.35,1,hierarchical,0.7438905122902957
5.075173815233827,0,7,0,82.19,0,0.35,1,hierarchical,0.7438905122902957
3.2188758248682006,1,1,0,70.0,0,0.15,1,hierarchical,0.7438905122902957
2.8903717578961645,0,7,0,75.0,0,0.35,1,hierarchical,0.7438905122902957
4.356708826689592,0,3,0,139.8,0,0.35,1,hierarchical,0.7438905122902957
3.295836866004329,0,2,0,104.0,0,0.35,1,hierarchical,0.7438905122902957
3.9889840465642745,1,3,0,58.8,0,0.15,1,hierarchical,0.7438905122902957
1.6094379124341003,1,1,0,20.0,0,0.35,1,hierarchical,0.7438905122902957
4.143134726391533,0,2,0,115.04,0,0.35,1,hierarchical,0.7438905122902957
3.8918202981106265,0,3,0,60.0,0,0.31,1,hierarchical,0.7438905122902957
3.8066624897703196,0,6,0,86.46,0,0.35,1,hierarchical,0.7438905122902957
2.0794415416798357,0,3,0,201.0,0,0.35,1,hierarchical,0.7438905122902957
4.189654742026425,0,7,0,135.0,0,0.15,1,hierarchical,0.7438905122902957
4.204692619390966,0,7,0,56.7,0,0.15,1,hierarchical,0.7438905122902957
5.075173815233827,15,3,0,119.85,0,0.35,1,hierarchical,0.7438905122902957
3.5553480614894135,0,1,0,88.0,0,0.35,1,hierarchical,0.7438905122902957
3.9512437185814275,1,5,0,145.6,0,0.18,1,hierarchical,0.7438905122902957
4.343805421853684,0,7,0,133.48,0,0.35,1,hierarchical,0.7438905122902957
4.762173934797756,0,4,0,76.0,0,0.15,1,hierarchical,0.7438905122902957
3.58351893845611,0,2,0,29.0,0,0.15,1,hierarchical,0.7438905122902957
4.787491742782046,1,2,0,136.0,0,0.15,1,hierarchical,0.7438905122902957
1.6094379124341003,0,1,0,209.0,0,0.35,1,hierarchical,0.7438905122902957
4.672828834461906,0,4,0,65.79,0,0.35,1,hierarchical,0.7438905122902957
5.5134287461649825,1,2,0,90.0,0,0.15,1,hierarchical,0.7438905122902957
4.727387818712341,0,3,0,90.0,0,0.35,1,hierarchical,0.7438905122902957
3.9889840465642745,0,3,0,192.0,0,0.35,1,hierarchical,0.7438905122902957
4.499809670330265,2,2,0,79.2,0,0.35,1,hierarchical,0.7438905122902957
1.3862943611198906,0,3,0,65.33,0,0.35,1,hierarchical,0.7438905122902957
5.19295685089021,0,2,0,112.5,0,0.35,1,hierarchical,0.7438905122902957
4.406719247264253,0,7,0,49.0,0,0.15,1,hierarchical,0.7438905122902957
0.0,0,1,0,0.0,0,0.12,1,hierarchical,0.7438905122902957
1.791759469228055,0,1,0,84.96,0,0.35,1,hierarchical,0.7438905122902957
3.6635616461296463,0,5,0,120.7,0,0.35,1,hierarchical,0.7438905122902957
4.465908118654584,0,2,0,105.0,0,0.15,1,hierarchical,0.7438905122902957
3.6109179126442243,0,3,0,85.33,0,0.35,1,hierarchical,0.7438905122902957
3.713572066704308,1,2,0,149.4,0,0.35,1,hierarchical,0.7438905122902957
4.143134726391533,0,4,0,205.0,0,0.35,1,hierarchical,0.7438905122902957
5.58724865840025,0,2,0,97.2,0,0.35,1,hierarchical,0.7438905122902957
3.091042453358316,2,3,0,120.0,0,0.35,1,hierarchical,0.7438905122902957
5.4510384535657,0,4,0,105.25,0,0.35,1,hierarchical,0.7438905122902957
1.6094379124341003,0,1,0,175.0,0,0.35,1,hierarchical,0.7438905122902957
5.209486152841421,0,6,0,181.88,0,0.35,1,hierarchical,0.7438905122902957
3.1354942159291497,0,5,0,203.0,0,0.18,1,hierarchical,0.7438905122902957
5.198497031265826,0,7,0,112.2,0,0.35,1,hierarchical,0.7438905122902957
1.791759469228055,0,1,0,56.0,0,0.35,1,hierarchical,0.7438905122902957
4.875197323201151,3,7,0,87.64,0,0.15,1,hierarchical,0.7438905122902957
0.0,0,2,0,240.0,0,0.35,1,hierarchical,0.7438905122902957
4.976733742420574,0,4,0,90.0,0,0.15,1,hierarchical,0.7438905122902957
3.6635616461296463,0,3,0,87.0,0,0.35,1,hierarchical,0.7438905122902957
4.418840607796598,0,7,0,234.6,0,0.18,1,hierarchical,0.7438905122902957
5.480638923341991,0,8,0,98.0,0,0.15,1,hierarchical,0.7438905122902957
5.497168225293202,0,4,0,97.75,0,0.35,1,hierarchical,0.7438905122902957
5.389071729816501,0,7,0,71.0,0,0.18,1,hierarchical,0.7438905122902957
5.337538079701318,0,2,0,89.1,0,0.35,1,hierarchical,0.7438905122902957
5.308267697401205,0,2,0,76.5,0,0.35,1,hierarchical,0.7438905122902957
3.332204510175204,0,1,0,65.0,0,0.35,1,hierarchical,0.7438905122902957
0.0,1,1,0,0.0,0,0.15,1,hierarchical,0.7438905122902957
0.6931471805599453,0,1,0,98.0,0,0.35,1,hierarchical,0.7438905122902957
3.091042453358316,1,2,0,135.0,0,0.18,1,hierarchical,0.7438905122902957
2.1972245773362196,0,6,0,204.0,0,0.35,1,hierarchical,0.7438905122902957
0.0,0,1,0,45.0,0,0.18,1,hierarchical,0.7438905122902957
2.8903717578961645,0,5,0,90.0,0,0.35,1,hierarchical,0.7438905122902957
4.812184355372417,0,2,0,104.0,0,0.31,1,hierarchical,0.7438905122902957
0.0,0,0,0,0.0,0,0.15,1,hierarchical,0.7438905122902957
5.293304824724492,1,3,0,96.9,0,0.35,1,hierarchical,0.7438905122902957
5.43372200355424,0,7,0,147.0,0,0.35,1,hierarchical,0.7438905122902957
5.003946305945459,1,3,0,175.5,0,0.35,1,hierarchical,0.7438905122902957
2.1972245773362196,0,3,0,81.0,0,0.35,1,hierarchical,0.7438905122902957
5.10594547390058,0,1,0,89.1,0,0.35,1,hierarchical,0.7438905122902957
2.70805020110221,0,3,0,64.0,0,0.35,1,hierarchical,0.7438905122902957
4.477336814478207,0,4,0,80.75,0,0.35,1,hierarchical,0.7438905122902957
3.5553480614894135,0,2,0,108.9,0,0.35,1,hierarchical,0.7438905122902957
1.9459101490553132,1,4,0,91.75,0,0.35,1,hierarchical,0.7438905122902957
5.793013608384144,0,9,0,174.8,0,0.35,1,hierarchical,0.7438905122902957
3.4657359027997265,0,4,0,98.1,0,0.35,1,hierarchical,0.7438905122902957
5.087596335232384,1,7,0,182.0,0,0.35,1,hierarchical,0.7438905122902957
4.477336814478207,0,3,0,58.0,0,0.35,1,hierarchical,0.7438905122902957
0.6931471805599453,0,1,0,176.0,0,0.35,1,hierarchical,0.7438905122902957
5.075173815233827,0,1,0,89.1,0,0.35,1,hierarchical,0.7438905122902957
5.087596335232384,0,3,0,114.3,0,0.35,1,hierarchical,0.7438905122902957
4.189654742026425,1,3,0,125.1,0,0.35,1,hierarchical,0.7438905122902957
5.0369526024136295,0,2,0,44.1,0,0.35,1,hierarchical,0.7438905122902957
4.0943445622221,0,3,0,70.72,0,0.35,1,hierarchical,0.7438905122902957
2.6390573296152584,1,6,0,31.45,0,0.35,1,hierarchical,0.7438905122902957
3.6375861597263857,0,1,0,72.38,0,0.35,1,hierarchical,0.7438905122902957
5.111987788356544,0,10,0,77.85,0,0.15,1,hierarchical,0.7438905122902957
5.700443573390687,0,6,0,183.45,0,0.15,1,hierarchical,0.7438905122902957
1.0986122886681098,0,2,0,181.0,0,0.35,1,hierarchical,0.7438905122902957
5.4116460518550396,0,5,0,97.75,0,0.35,1,hierarchical,0.7438905122902957
3.295836866004329,0,3,0,124.0,0,0.35,1,hierarchical,0.7438905122902957
4.532599493153256,1,3,0,149.4,0,0.35,1,hierarchical,0.7438905122902957
0.0,0,14,0,75.6,0,0.35,1,hierarchical,0.7438905122902957
4.189654742026425,0,6,0,209.0,0,0.18,1,hierarchical,0.7438905122902957
3.970291913552122,1,7,0,131.0,0,0.18,1,hierarchical,0.7438905122902957
5.645446897643238,2,2,0,113.9,0,0.35,1,hierarchical,0.7438905122902957
2.995732273553991,1,4,0,122.88,0,0.35,1,hierarchical,0.7438905122902957
2.833213344056216,0,3,0,120.0,0,0.35,1,hierarchical,0.7438905122902957
4.532599493153256,0,4,0,189.0,0,0.35,1,hierarchical,0.7438905122902957
3.8501476017100584,1,3,0,53.41,0,0.35,1,hierarchical,0.7438905122902957
4.948759890378168,0,10,0,86.95,0,0.15,1,hierarchical,0.7438905122902957
3.5553480614894135,1,7,0,95.69,0,0.35,1,hierarchical,0.7438905122902957
4.1588830833596715,0,6,0,117.0,0,0.35,1,hierarchical,0.7438905122902957
3.871201010907891,0,4,0,207.9,0,0.35,1,hierarchical,0.7438905122902957
5.147494476813453,0,2,0,116.1,0,0.35,1,hierarchical,0.7438905122902957
2.5649493574615367,0,1,0,165.0,0,0.18,1,hierarchical,0.7438905122902957
3.58351893845611,0,1,0,99.0,0,0.35,1,hierarchical,0.7438905122902957
3.9512437185814275,0,4,0,75.0,0,0.15,1,hierarchical,0.7438905122902957
5.860786223465865,0,2,0,30.0,1,0.31,0,hierarchical,0.7438905122902957
4.9344739331306915,0,2,0,142.2,0,0.35,1,hierarchical,0.7438905122902957
5.424950017481403,0,14,0,37.8,0,0.35,1,hierarchical,0.7438905122902957
5.771441123130016,1,2,0,90.0,0,0.15,1,hierarchical,0.7438905122902957
4.248495242049359,1,3,0,180.3,0,0.35,1,hierarchical,0.7438905122902957
1.3862943611198906,0,2,0,90.0,0,0.35,1,hierarchical,0.7438905122902957
2.1972245773362196,0,1,0,79.5,0,0.35,1,hierarchical,0.7438905122902957
5.0238805208462765,0,4,0,115.2,0,0.15,1,hierarchical,0.7438905122902957
4.59511985013459,0,8,0,55.8,0,0.35,1,hierarchical,0.7438905122902957
3.8066624897703196,0,2,0,82.5,0,0.35,1,hierarchical,0.7438905122902957
4.430816798843313,0,1,0,112.2,0,0.15,1,hierarchical,0.7438905122902957
2.302585092994046,0,4,1,166.25,0,0.35,1,hierarchical,0.7438905122902957
2.0794415416798357,0,7,0,71.7,0,0.15,1,hierarchical,0.7438905122902957
5.700443573390687,1,2,0,76.0,0,0.15,1,hierarchical,0.7438905122902957
5.198497031265826,0,7,0,129.7,0,0.35,1,hierarchical,0.7438905122902957
1.3862943611198906,0,2,0,119.0,0,0.35,1,hierarchical,0.7438905122902957
3.4339872044851463,1,9,0,70.05,1,0.31,0,hierarchical,0.7438905122902957
3.9512437185814275,0,1,0,94.5,0,0.35,1,hierarchical,0.7438905122902957
3.8066624897703196,0,5,0,208.62,0,0.35,1,hierarchical,0.7438905122902957
4.465908118654584,0,5,0,198.9,0,0.35,1,hierarchical,0.7438905122902957
5.5254529391317835,0,7,0,78.5,0,0.15,1,hierarchical,0.7438905122902957
3.58351893845611,0,4,0,220.0,0,0.35,1,hierarchical,0.7438905122902957
3.58351893845611,0,4,0,61.16,0,0.35,1,hierarchical,0.7438905122902957
1.3862943611198906,1,2,0,120.0,0,0.15,1,hierarchical,0.7438905122902957
4.852030263919617,0,3,0,103.5,0,0.35,1,hierarchical,0.7438905122902957
3.6109179126442243,0,5,0,68.07,0,0.35,1,hierarchical,0.7438905122902957
3.044522437723423,1,5,0,122.2,0,0.35,1,hierarchical,0.7438905122902957
3.4011973816621555,0,3,0,67.5,0,0.15,1,hierarchical,0.7438905122902957
4.04305126783455,0,3,0,135.9,0,0.35,1,hierarchical,0.7438905122902957
0.6931471805599453,0,1,0,37.0,0,0.15,1,hierarchical,0.7438905122902957
4.787491742782046,1,3,0,99.3,0,0.35,1,hierarchical,0.7438905122902957
3.258096538021482,0,4,0,146.11,0,0.35,1,hierarchical,0.7438905122902957
5.69035945432406,0,3,0,89.1,0,0.35,1,hierarchical,0.7438905122902957
3.1780538303479458,0,3,0,163.33,0,0.35,1,hierarchical,0.7438905122902957
3.091042453358316,0,4,0,108.2,0,0.15,1,hierarchical,0.7438905122902957
4.394449154672439,2,5,0,253.6,0,0.35,1,hierarchical,0.7438905122902957
5.0238805208462765,0,7,0,78.5,0,0.18,1,hierarchical,0.7438905122902957
5.5093883366279774,0,4,0,104.55,0,0.35,1,hierarchical,0.7438905122902957
2.9444389791664403,0,2,0,120.0,0,0.31,1,hierarchical,0.7438905122902957
2.70805020110221,0,3,0,87.12,0,0.35,1,hierarchical,0.7438905122902957
2.6390573296152584,0,6,0,44.8,0,0.35,1,hierarchical,0.7438905122902957
4.574710978503383,0,3,0,138.0,0,0.35,1,hierarchical,0.7438905122902957
4.499809670330265,1,2,0,117.0,0,0.35,1,hierarchical,0.7438905122902957
3.4657359027997265,0,4,0,72.0,0,0.15,1,hierarchical,0.7438905122902957
4.59511985013459,0,3,0,70.0,0,0.31,1,hierarchical,0.7438905122902957
4.356708826689592,1,2,0,79.2,0,0.35,1,hierarchical,0.7438905122902957
5.288267030694535,0,3,0,166.5,0,0.35,1,hierarchical,0.7438905122902957
4.477336814478207,0,3,0,78.5,0,0.35,1,hierarchical,0.7438905122902957
5.480638923341991,2,4,0,244.0,0,0.35,1,hierarchical,0.7438905122902957
3.5553480614894135,0,6,0,94.95,0,0.35,1,hierarchical,0.7438905122902957
4.430816798843313,0,3,0,159.3,0,0.35,1,hierarchical,0.7438905122902957
3.4657359027997265,0,7,0,41.4,0,0.15,1,hierarchical,0.7438905122902957
4.204692619390966,0,5,0,99.9,0,0.18,1,hierarchical,0.7438905122902957
4.02535169073515,0,7,0,31.5,0,0.15,1,hierarchical,0.7438905122902957
5.817111159963204,0,14,0,192.57,0,0.35,1,hierarchical,0.7438905122902957
4.174387269895637,0,1,0,150.0,0,0.35,1,hierarchical,0.7438905122902957
3.332204510175204,0,7,0,36.1,0,0.18,1,hierarchical,0.7438905122902957
4.51085950651685,0,4,0,117.0,0,0.35,1,hierarchical,0.7438905122902957
4.875197323201151,0,3,0,68.0,0,0.15,1,hierarchical,0.7438905122902957
5.420534999272286,1,5,0,152.0,0,0.35,1,hierarchical,0.7438905122902957
4.653960350157523,0,5,0,71.69,0,0.35,1,hierarchical,0.7438905122902957
4.634728988229636,0,3,0,96.3,0,0.35,1,hierarchical,0.7438905122902957
4.762173934797756,0,3,0,112.5,0,0.35,1,hierarchical,0.7438905122902957
4.02535169073515,0,3,0,159.3,0,0.35,1,hierarchical,0.7438905122902957
5.093750200806762,0,7,0,55.44,0,0.35,1,hierarchical,0.7438905122902957
2.8903717578961645,0,3,0,80.0,0,0.15,1,hierarchical,0.7438905122902957
5.736572297479192,0,5,0,74.0,1,0.31,0,hierarchical,0.7438905122902957
2.6390573296152584,1,2,0,307.8,0,0.35,1,hierarchical,0.7438905122902957
3.5553480614894135,0,4,0,135.45,0,0.35,1,hierarchical,0.7438905122902957
5.3706380281276624,2,2,0,105.3,0,0.35,1,hierarchical,0.7438905122902957
4.454347296253507,0,2,0,80.1,0,0.35,1,hierarchical,0.7438905122902957
2.3978952727983707,2,2,0,210.0,0,0.35,1,hierarchical,0.7438905122902957
5.575949103146316,0,6,0,100.3,0,0.35,1,hierarchical,0.7438905122902957
4.465908118654584,0,3,0,117.9,0,0.35,1,hierarchical,0.7438905122902957
4.836281906951478,0,2,0,177.3,0,0.35,1,hierarchical,0.7438905122902957
4.110873864173311,0,3,0,111.6,0,0.35,1,hierarchical,0.7438905122902957
5.262690188904886,0,3,0,100.0,0,0.15,1,hierarchical,0.7438905122902957
5.476463551931511,0,3,0,89.0,1,0.31,0,hierarchical,0.7438905122902957
3.1354942159291497,0,4,0,105.64,0,0.35,1,hierarchical,0.7438905122902957
3.9318256327243257,0,4,0,51.09,0,0.35,1,hierarchical,0.7438905122902957
4.997212273764115,0,5,0,194.8,0,0.18,1,hierarchical,0.7438905122902957
4.672828834461906,0,7,0,224.25,0,0.15,1,hierarchical,0.7438905122902957
2.833213344056216,1,7,0,170.0,0,0.35,1,hierarchical,0.7438905122902957
4.0943445622221,0,7,0,126.0,0,0.18,1,hierarchical,0.7438905122902957
4.997212273764115,0,4,1,79.2,0,0.35,1,hierarchical,0.7438905122902957
4.836281906951478,0,3,0,95.7,0,0.18,1,hierarchical,0.7438905122902957
3.8066624897703196,0,3,0,113.7,0,0.35,1,hierarchical,0.7438905122902957
4.007333185232471,0,3,0,160.0,0,0.35,1,hierarchical,0.7438905122902957
4.61512051684126,0,2,0,103.5,0,0.18,1,hierarchical,0.7438905122902957
1.6094379124341003,0,2,0,152.0,0,0.18,1,hierarchical,0.7438905122902957
5.231108616854587,0,7,0,49.17,0,0.35,1,hierarchical,0.7438905122902957
5.337538079701318,1,11,0,59.89,0,0.15,1,hierarchical,0.7438905122902957
5.293304824724492,0,7,0,244.0,0,0.35,1,hierarchical,0.7438905122902957
4.897839799950911,3,4,0,102.0,0,0.15,1,hierarchical,0.7438905122902957
5.159055299214529,0,2,0,168.0,0,0.35,1,hierarchical,0.7438905122902957
4.418840607796598,0,2,0,49.0,0,0.35,1,hierarchical,0.7438905122902957
0.6931471805599453,2,4,0,145.0,0,0.31,1,hierarchical,0.7438905122902957
5.958424693029782,0,1,0,90.0,1,0.15,0,hierarchical,0.7438905122902957
5.267858159063328,0,9,0,90.95,0,0.35,1,hierarchical,0.7438905122902957
2.772588722239781,0,4,0,63.42,0,0.35,1,hierarchical,0.7438905122902957
4.110873864173311,0,4,0,188.0,0,0.18,1,hierarchical,0.7438905122902957
3.6635616461296463,0,2,0,92.86,0,0.35,1,hierarchical,0.7438905122902957
3.5263605246161616,0,3,0,91.48,0,0.35,1,hierarchical,0.7438905122902957
5.375278407684165,0,4,0,135.0,0,0.35,1,hierarchical,0.7438905122902957
4.897839799950911,1,2,0,110.7,0,0.35,1,hierarchical,0.7438905122902957
2.9444389791664403,0,2,0,134.0,0,0.35,1,hierarchical,0.7438905122902957
5.739792912179234,0,7,0,160.43,0,0.35,1,hierarchical,0.7438905122902957
4.143134726391533,1,1,0,49.0,0,0.35,1,hierarchical,0.7438905122902957
3.7612001156935624,1,1,0,85.0,0,0.15,1,hierarchical,0.7438905122902957
3.970291913552122,0,6,0,159.33,0,0.35,1,hierarchical,0.7438905122902957
3.332204510175204,0,3,0,65.7,0,0.35,1,hierarchical,0.7438905122902957
4.007333185232471,0,3,0,159.3,0,0.35,1,hierarchical,0.7438905122902957
3.784189633918261,0,1,0,114.3,0,0.35,1,hierarchical,0.7438905122902957
3.9318256327243257,0,4,0,156.6,0,0.35,1,hierarchical,0.7438905122902957
4.795790545596741,0,4,0,118.8,0,0.35,1,hierarchical,0.7438905122902957
4.553876891600541,0,3,0,80.75,0,0.15,1,hierarchical,0.7438905122902957
5.062595033026967,0,10,0,266.5,0,0.35,1,hierarchical,0.7438905122902957
3.044522437723423,1,7,0,170.0,0,0.35,1,hierarchical,0.7438905122902957
3.7376696182833684,0,7,0,47.0,0,0.15,1,hierarchical,0.7438905122902957
4.912654885736052,0,2,0,99.0,0,0.35,1,hierarchical,0.7438905122902957
5.181783550292085,1,3,0,105.33,0,0.31,1,hierarchical,0.7438905122902957
5.043425116919247,1,2,0,130.5,0,0.35,1,hierarchical,0.7438905122902957
5.303304908059076,0,7,0,91.14,0,0.35,1,hierarchical,0.7438905122902957
1.9459101490553132,0,1,0,139.13,0,0.18,1,hierarchical,0.7438905122902957
5.950642552587727,0,3,0,54.0,0,0.31,1,hierarchical,0.7438905122902957
2.5649493574615367,0,1,0,240.0,0,0.35,1,hierarchical,0.7438905122902957
3.58351893845611,2,2,0,111.0,0,0.35,1,hierarchical,0.7438905122902957
5.3612921657094255,0,2,0,67.5,0,0.35,1,hierarchical,0.7438905122902957
2.1972245773362196,0,5,0,93.0,0,0.35,1,hierarchical,0.7438905122902957
4.1588830833596715,0,5,0,131.75,0,0.15,1,hierarchical,0.7438905122902957
2.772588722239781,0,7,0,76.5,0,0.35,1,hierarchical,0.7438905122902957
4.564348191467836,1,3,0,37.33,0,0.15,1,hierarchical,0.7438905122902957
5.327876168789581,0,3,0,109.8,0,0.35,1,hierarchical,0.7438905122902957
3.5263605246161616,0,1,0,113.0,0,0.35,1,hierarchical,0.7438905122902957
0.6931471805599453,0,1,0,71.28,0,0.35,1,hierarchical,0.7438905122902957
4.61512051684126,1,4,0,140.0,0,0.15,1,hierarchical,0.7438905122902957
5.7430031878094825,3,4,0,99.0,0,0.35,1,hierarchical,0.7438905122902957
5.099866427824199,2,1,0,102.6,0,0.15,1,hierarchical,0.7438905122902957
4.736198448394496,2,5,0,110.4,0,0.35,1,hierarchical,0.7438905122902957
2.833213344056216,0,3,0,130.33,0,0.35,1,hierarchical,0.7438905122902957
3.5263605246161616,0,4,0,66.3,0,0.35,1,hierarchical,0.7438905122902957
4.90527477843843,0,2,0,63.5,0,0.35,1,hierarchical,0.7438905122902957
3.713572066704308,0,2,0,139.5,0,0.35,1,hierarchical,0.7438905122902957
3.7376696182833684,0,4,0,183.3,0,0.18,1,hierarchical,0.7438905122902957
4.7535901911063645,0,3,0,75.0,0,0.15,1,hierarchical,0.7438905122902957
4.343805421853684,0,3,0,106.2,0,0.35,1,hierarchical,0.7438905122902957
4.330733340286331,0,5,0,98.0,0,0.35,1,hierarchical,0.7438905122902957
3.871201010907891,0,5,0,174.8,0,0.35,1,hierarchical,0.7438905122902957
4.574710978503383,0,3,0,114.3,0,0.35,1,hierarchical,0.7438905122902957
2.772588722239781,0,2,0,58.2,0,0.18,1,hierarchical,0.7438905122902957
3.4011973816621555,0,2,0,205.0,0,0.35,1,hierarchical,0.7438905122902957
4.875197323201151,0,8,0,133.0,0,0.35,1,hierarchical,0.7438905122902957
3.8918202981106265,0,4,0,233.1,0,0.35,1,hierarchical,0.7438905122902957
0.6931471805599453,1,4,0,191.75,0,0.18,1,hierarchical,0.7438905122902957
1.791759469228055,0,1,0,66.0,0,0.15,1,hierarchical,0.7438905122902957
3.871201010907891,0,5,0,75.0,0,0.15,1,hierarchical,0.7438905122902957
4.23410650459726,0,5,0,132.6,0,0.35,1,hierarchical,0.7438905122902957
4.31748811353631,0,3,0,165.0,0,0.35,1,hierarchical,0.7438905122902957
3.6888794541139363,0,2,0,149.4,0,0.35,1,hierarchical,0.7438905122902957
4.219507705176107,0,2,0,123.3,0,0.35,1,hierarchical,0.7438905122902957
5.0689042022202315,0,5,0,85.0,0,0.35,1,hierarchical,0.7438905122902957
2.3978952727983707,0,4,0,36.61,0,0.35,1,hierarchical,0.7438905122902957
5.231108616854587,0,21,0,54.97,0,0.35,1,hierarchical,0.7438905122902957
4.418840607796598,0,4,0,99.96,0,0.15,1,hierarchical,0.7438905122902957
3.4965075614664802,0,3,0,85.5,0,0.35,1,hierarchical,0.7438905122902957
3.6635616461296463,0,7,0,83.0,0,0.35,1,hierarchical,0.7438905122902957
3.9889840465642745,0,2,0,159.3,0,0.35,1,hierarchical,0.7438905122902957
4.174387269895637,0,4,0,117.0,0,0.35,1,hierarchical,0.7438905122902957
5.267858159063328,0,3,0,93.09,0,0.35,1,hierarchical,0.7438905122902957
4.718498871295094,0,4,0,146.7,0,0.35,1,hierarchical,0.7438905122902957
2.70805020110221,0,1,0,76.0,0,0.35,1,hierarchical,0.7438905122902957
5.303304908059076,0,4,0,95.0,1,0.31,0,hierarchical,0.7438905122902957
4.727387818712341,0,1,0,216.0,0,0.18,1,hierarchical,0.7438905122902957
5.0689042022202315,0,2,0,94.5,0,0.18,1,hierarchical,0.7438905122902957
1.3862943611198906,0,1,0,46.4,0,0.15,1,hierarchical,0.7438905122902957
2.3978952727983707,0,5,0,58.0,0,0.15,1,hierarchical,0.7438905122902957
1.9459101490553132,0,1,0,75.0,0,0.35,1,hierarchical,0.7438905122902957
4.927253685157205,0,10,0,147.9,0,0.35,1,hierarchical,0.7438905122902957
4.174387269895637,1,2,0,120.0,0,0.35,1,hierarchical,0.7438905122902957
0.0,0,3,0,153.0,0,0.35,1,hierarchical,0.7438905122902957
3.2188758248682006,0,4,0,114.8,0,0.35,1,hierarchical,0.7438905122902957
3.4657359027997265,0,1,0,150.0,0,0.35,1,hierarchical,0.7438905122902957
5.560681631015528,0,2,0,95.85,0,0.35,1,hierarchical,0.7438905122902957
2.5649493574615367,0,6,0,105.0,0,0.15,1,hierarchical,0.7438905122902957
4.709530201312334,0,2,0,168.3,0,0.35,1,hierarchical,0.7438905122902957
3.58351893845611,0,3,0,94.5,0,0.35,1,hierarchical,0.7438905122902957
1.3862943611198906,0,1,0,45.9,0,0.15,1,hierarchical,0.7438905122902957
4.0943445622221,0,4,0,109.8,0,0.35,1,hierarchical,0.7438905122902957
5.356586274672012,0,4,0,121.75,0,0.31,1,hierarchical,0.7438905122902957
5.209486152841421,2,4,0,130.5,0,0.35,1,hierarchical,0.7438905122902957
5.442417710521793,0,7,0,81.9,0,0.15,1,hierarchical,0.7438905122902957
3.7612001156935624,0,3,0,60.0,0,0.35,1,hierarchical,0.7438905122902957
4.290459441148391,1,6,0,227.1,0,0.18,1,hierarchical,0.7438905122902957
2.6390573296152584,0,1,0,112.0,0,0.35,1,hierarchical,0.7438905122902957
5.19295685089021,0,4,0,80.75,0,0.35,1,hierarchical,0.7438905122902957
2.6390573296152584,0,3,0,221.0,0,0.35,1,hierarchical,0.7438905122902957
5.521460917862246,0,4,0,68.61,0,0.35,1,hierarchical,0.7438905122902957
3.912023005428146,0,5,0,72.25,0,0.15,1,hierarchical,0.7438905122902957
3.4339872044851463,0,2,0,144.0,0,0.35,1,hierarchical,0.7438905122902957
0.6931471805599453,0,3,0,252.0,0,0.35,1,hierarchical,0.7438905122902957
5.4116460518550396,0,5,0,112.7,0,0.35,1,hierarchical,0.7438905122902957
5.262690188904886,0,1,0,117.9,0,0.35,1,hierarchical,0.7438905122902957
4.852030263919617,0,4,0,126.0,0,0.35,1,hierarchical,0.7438905122902957
4.248495242049359,0,5,0,108.53,0,0.35,1,hierarchical,0.7438905122902957
5.204006687076795,2,1,0,98.1,0,0.35,1,hierarchical,0.7438905122902957
4.6443908991413725,0,5,0,49.59,0,0.35,1,hierarchical,0.7438905122902957
2.3978952727983707,0,4,0,58.0,0,0.35,1,hierarchical,0.7438905122902957
0.0,0,0,0,0.0,0,0.15,1,hierarchical,0.7438905122902957
4.3694478524670215,0,4,0,92.1,0,0.35,1,hierarchical,0.7438905122902957
0.0,0,1,0,50.4,0,0.35,1,hierarchical,0.7438905122902957
2.5649493574615367,0,2,0,90.0,1,0.15,0,hierarchical,0.7438905122902957
2.1972245773362196,0,1,0,230.0,0,0.35,1,hierarchical,0.7438905122902957
4.2626798770413155,0,4,0,105.4,0,0.35,1,hierarchical,0.7438905122902957
